tid,mynt,candle,score,beslutning,bekreftet,fg,funding,pris,handling
2026-09-22T00:28:12Z,UNI-USDT,2026-09-21T20:00:00Z,0.32582688041979296,KJØP,False,78,0.0001,9.2075,
2026-09-22T00:28:12Z,SOL-USDT,2026-09-21T20:00:00Z,0.4083667602461465,KJØP,True,78,0.0001,119.07,
2026-09-22T00:28:13Z,AAVE-USDT,2026-09-21T20:00:00Z,0.4587307720784159,KJØP,True,78,0.0001,146.351,
2026-09-22T00:28:13Z,DOGE-USDT,2026-09-21T20:00:00Z,0.28663798411740926,AVVENT,False,78,0.0001,0.10123,
2026-09-22T00:28:14Z,ARB-USDT,2026-09-21T20:00:00Z,0.42117614374713924,KJØP,True,78,0.0001,0.225,
2026-09-22T00:28:14Z,LINK-USDT,2026-09-21T20:00:00Z,0.33147361363354555,KJØP,True,78,0.0001,13.1891,
2026-09-22T00:28:15Z,SEI-USDT,2026-09-21T20:00:00Z,0.41561229769550634,KJØP,True,78,0.0001,0.05919,
2026-09-22T00:28:15Z,ENA-USDT,2026-09-21T20:00:00Z,0.41079799019671165,KJØP,True,78,5e-05,0.2124,
2026-09-22T00:28:15Z,LTC-USDT,2026-09-21T20:00:00Z,0.5266298376310149,KJØP,True,78,0.0001,62.09,
2026-09-22T00:28:16Z,WIF-USDT,2026-09-21T20:00:00Z,0.3653522387486996,KJØP,True,78,-6e-06,0.2495,
2026-09-22T00:28:16Z,PEPE-USDT,2026-09-21T20:00:00Z,0.500393238259678,KJØP,True,78,0.0001,4.979e-06,
2026-09-22T00:28:17Z,BNB-USDT,2026-09-21T20:00:00Z,0.4348536991774085,KJØP,True,78,0.0001,799.003,
2026-09-22T00:28:17Z,AKE-USDT,2026-09-21T20:00:00Z,0.2163585705689278,AVVENT,True,78,0.000232,0.0580799,
2026-09-22T00:28:17Z,TRUMP-USDT,2026-09-21T20:00:00Z,-0.12865117490191635,AVVENT,True,78,5e-05,2.205,
2026-09-22T00:28:18Z,SHIB-USDT,2026-09-21T20:00:00Z,0.3692436486456748,KJØP,True,78,0.0001,6.111e-06,
2026-09-22T00:28:18Z,HYPE-USDT,2026-09-21T20:00:00Z,0.36393931253766154,KJØP,True,78,5e-05,94.131,
2026-09-22T00:28:19Z,KCS-USDT,2026-09-21T20:00:00Z,-0.05234364878017979,AVVENT,True,78,0.000657,7.435,
2026-09-22T00:28:19Z,TRX-USDT,2026-09-21T20:00:00Z,0.11920831488815965,AVVENT,True,78,-9e-05,0.3454,
2026-09-22T00:28:19Z,INJ-USDT,2026-09-21T20:00:00Z,0.35517353873984714,KJØP,True,78,0.0001,7.859,
2026-09-22T00:28:20Z,ADA-USDT,2026-09-21T20:00:00Z,0.35908127930777567,KJØP,True,78,0.0001,0.2471,
2026-09-22T00:28:20Z,ONDO-USDT,2026-09-21T20:00:00Z,0.4306613184767509,KJØP,True,78,5e-05,0.4621,
2026-09-22T00:28:20Z,XLM-USDT,2026-09-21T20:00:00Z,0.46321484727846945,KJØP,True,78,0.0001,0.2164,
2026-09-22T00:28:21Z,STRK-USDT,2026-09-21T20:00:00Z,0.24912156568008179,AVVENT,True,78,5e-05,0.0434,
2026-09-22T00:28:21Z,FIL-USDT,2026-09-21T20:00:00Z,0.45040202897014625,KJØP,True,78,-4e-05,0.9874,
2026-09-22T00:28:22Z,B2-USDT,2026-09-21T20:00:00Z,0.04721840890854269,AVVENT,True,78,0.000763,0.4891,
2026-09-22T00:28:22Z,AR-USDT,2026-09-21T20:00:00Z,0.31119884698270134,KJØP,True,78,0.0001,4.678,
2026-09-22T00:28:22Z,DASH-USDT,2026-09-21T20:00:00Z,0.4724273278810917,KJØP,True,78,7.4e-05,59.27,
2026-09-22T00:28:23Z,GRAM-USDT,2026-09-21T20:00:00Z,0.07665119414400023,AVVENT,True,78,5e-05,1.447,
2026-09-22T00:28:23Z,USELESS-USDT,2026-09-21T20:00:00Z,0.570085505540128,KJØP,True,78,8.8e-05,0.28328,
2026-09-22T00:28:24Z,APT-USDT,2026-09-21T20:00:00Z,0.4265581448530678,KJØP,True,78,0.0001,0.79,
2026-09-22T00:28:24Z,VVV-USDT,2026-09-21T20:00:00Z,0.6240712228137888,KJØP,True,78,5e-05,32.142,
2026-09-22T00:28:25Z,PUMP-USDT,2026-09-21T20:00:00Z,-0.08343304224915628,AVVENT,True,78,5e-05,0.00443,
2026-09-22T00:28:25Z,BB-USDT,2026-09-21T20:00:00Z,-0.10814935926170906,AVVENT,True,78,5e-05,0.009158,
2026-09-22T00:28:25Z,FET-USDT,2026-09-21T20:00:00Z,0.5563093886595974,KJØP,True,78,0.0001,0.2075,kjøp
2026-09-22T00:28:26Z,SYN-USDT,2026-09-21T20:00:00Z,0.37743348958696765,KJØP,True,78,,0.2429,kjøp
2026-09-22T00:28:26Z,BCH-USDT,2026-09-21T20:00:00Z,0.03860677280829604,AVVENT,True,78,0.0001,269.24,
2026-09-22T00:28:26Z,ONE-USDT,2026-09-21T20:00:00Z,0.7219661183833813,KJØP,True,78,-0.000398,0.005902,kjøp
2026-09-22T00:28:27Z,LSK-USDT,2026-09-21T20:00:00Z,0.33264934873884794,KJØP,True,78,,0.3621,kjøp
2026-09-22T00:28:27Z,XTZ-USDT,2026-09-21T20:00:00Z,0.2704742410362063,AVVENT,False,78,5e-05,0.3383,
2026-09-22T00:28:28Z,RENDER-USDT,2026-09-21T20:00:00Z,0.3752753975066466,KJØP,True,78,5e-05,1.875,kjøp
2026-09-22T03:22:43Z,USELESS-USDT,2026-09-21T20:00:00Z,0.5701,KJØP,False,78,0.000112,0.25443,stop-loss
2026-09-22T04:22:09Z,BTC-USDT,2026-09-22T00:00:00Z,0.3320943548248124,KJØP,False,78,-4e-05,85543.4,
2026-09-22T04:22:09Z,ETH-USDT,2026-09-22T00:00:00Z,0.4637805922213546,KJØP,True,78,6.7e-05,2738.95,
2026-09-22T04:22:09Z,ZEC-USDT,2026-09-22T00:00:00Z,0.240710072712844,AVVENT,True,78,0.0001,1452.988,
2026-09-22T04:22:10Z,XMR-USDT,2026-09-22T00:00:00Z,0.4391794756825453,KJØP,True,78,0.000346,571.58,
2026-09-22T04:22:10Z,XRP-USDT,2026-09-22T00:00:00Z,0.29357477886803757,AVVENT,True,78,0.0001,1.51998,
2026-09-22T04:22:10Z,AVAX-USDT,2026-09-22T00:00:00Z,0.4538208194682935,KJØP,True,78,0.0001,10.965,
2026-09-22T04:22:11Z,NEAR-USDT,2026-09-22T00:00:00Z,0.42342670160741924,KJØP,True,78,0.0001,4.344,
